BugID	LDA1	LDA2	LDA3	LDA4	LDA5	LDA6	LDA7	LDA8	LDA9	LDA10	LDA11	LDA12	LDA13	LDA14	LDA15	LDA16	LDA17	LDA18	LDA19	LDA20	LDA21	LDA22	LDA23	LDA24	LDA25	LDA26	LDA27	LDA28	LDA29	LDA30	LDA31	LDA32	LDA33	LDA34	LDA35	LDA36	LDA37	LDA38	LDA39	LDA40
29268338	93.649246	23.819393	119.534637	0.10038	0.100009	0.100009	0.100249	0.100106	0.100009	0.100325	0.100009	0.100011	0.100009	0.100312	0.100009	0.100009	0.100168	0.100058	0.100141	0.100091	0.100009	0.100243	0.100103	0.100009	0.100126	0.10018	0.100034	0.100187	0.100127	0.100344	0.100119	0.283997	0.100163	0.100198	0.100154	0.100009	0.100033	42.03265	294.275848	0.100009
29270879	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
29274337	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
29276839	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
29277100	62.940254	0.100278	143.424652	0.100186	0.100001	0.100001	0.100403	42.123238	0.100001	0.100555	0.100001	45.33152	0.100001	411.208862	0.100001	0.100001	0.100226	0.100595	0.100206	0.100114	0.100001	0.100263	0.100264	0.100001	0.100281	13.70929	0.100109	0.100294	0.100467	8.225636	0.1002	23.046713	0.100627	5.883829	0.100374	0.100001	0.100183	0.100177	0.100364	0.100001
29279702	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
29281032	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
29291340	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
29315891	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
29322523	0.22474	0.100194	178.49588	0.10029	0.100002	0.100002	0.100219	0.100086	0.100002	0.100464	0.100002	0.100008	0.100002	4.087653	0.100002	0.100004	0.100418	0.100219	0.100167	0.100316	0.100002	0.100323	0.100052	0.100002	3.607746	25.872622	0.100191	0.100272	0.100213	0.100319	0.100096	336.301361	33.104454	0.100474	0.100226	0.100002	0.100032	0.100711	0.100365	0.100002
29348938	0.100209	0.100391	71.68454	0.100283	0.100003	0.100003	0.100265	0.100081	0.100003	0.100501	0.100003	0.100022	0.100003	0.100142	0.100003	0.100003	0.100128	0.10007	0.100266	0.100138	0.100003	0.10016	0.100063	0.100003	0.10025	0.10017	0.100033	0.100218	0.100096	0.530375	0.100173	0.100448	0.100102	0.100583	0.100202	0.100003	0.10003	0.100126	547.079529	0.100003
29357007	0.10027	0.100084	153.040817	519.141907	0.100008	0.100008	0.100379	0.100101	0.100008	0.100413	0.100008	0.100042	0.100008	0.100168	0.100008	0.100008	0.100107	0.100127	0.10012	0.100199	0.100008	0.100194	0.100051	0.100008	0.100124	0.100326	0.100098	0.100266	0.100132	0.100533	0.100251	0.100298	0.100256	0.100267	0.100295	0.100008	0.100074	0.100161	7.111792	0.100008
29386957	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
29408168	0.100187	664.436584	0.103014	0.100345	0.100001	0.100001	0.100509	0.100122	0.100001	0.100232	0.100001	0.100002	0.100001	1.169427	0.100001	0.100001	40.352486	0.100488	0.100609	0.100053	0.100001	0.100249	0.100036	0.100001	0.100025	36.400265	0.10002	0.100151	0.100045	0.100075	0.100098	0.100749	0.132316	0.100642	0.100155	0.100001	0.100011	0.100197	0.100723	0.100001
29421597	0.114714	0.100075	170.55957	0.100237	0.100001	0.100001	0.100257	0.100167	0.100001	0.100409	0.100001	0.100019	0.100001	0.100242	0.100001	0.100003	0.100106	0.100099	0.100101	0.100074	0.100001	0.100156	0.100047	0.100001	0.100046	28.278227	0.10005	0.100153	0.100081	0.100273	0.100173	382.443573	0.100137	0.100401	0.100202	0.100001	0.10001	0.100127	0.100341	0.100001
29428313	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
29440848	551.735596	0.100183	147.42865	0.100182	0.100003	0.100003	0.100162	0.100913	0.100003	0.100489	0.100003	0.10039	0.100003	0.10082	0.100003	0.100003	0.10021	1.334974	0.101153	21.849972	0.100003	0.100134	0.101642	0.100003	0.100052	0.100477	0.100118	0.100234	0.100093	0.100541	0.100331	0.139999	0.100179	49.561794	23.635614	0.100003	0.100035	0.104388	0.100413	0.100003
29443359	0.100196	34.298065	0.100441	0.100344	0.100001	0.100001	0.100114	0.100077	0.100001	0.100408	0.100001	0.100033	0.100001	0.10013	0.100001	0.100006	0.100147	1.960101	4.870267	4.664002	0.100001	0.100168	62.183033	0.100001	0.100074	0.100521	0.100286	0.100363	0.237984	415.164734	0.100251	0.100291	202.810364	0.100197	11.048997	0.100001	0.100125	41.757576	0.10051	0.100001
29449490	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
29450899	0.100383	0.100684	82.892471	0.100293	0.100006	0.100006	0.100929	0.100129	0.100006	0.100523	0.100006	0.100031	0.100006	0.100197	0.100006	0.100007	0.100154	0.100066	0.100193	0.10014	0.100006	0.10033	1.169037	0.100006	0.100083	0.100237	0.100066	0.100218	0.100125	9.014535	0.100317	2.193134	0.100126	0.100622	0.1002	0.100006	0.100048	23.233162	546.091553	0.100006
29463689	0.10052	303.691742	0.100368	0.100498	0.100026	0.100026	0.100312	2.139716	0.100026	0.100234	0.100026	0.100054	0.100026	2.18668	0.100026	0.100041	0.10056	0.100209	0.101152	0.100273	0.100026	0.100505	45.235142	0.100026	0.10053	0.10032	0.100206	0.100438	16.638271	0.10031	1400.446045	0.100305	0.100736	0.100212	0.10098	0.100026	0.10005	1.353414	0.100386	0.100026
29470366	0.100187	0.100074	187.265152	0.100192	0.100001	0.100001	0.10022	0.10019	0.100001	0.100487	0.100001	0.100016	0.100001	0.100161	0.100001	0.100018	0.10009	0.100077	0.10008	0.100048	0.100001	0.100091	0.100078	0.100001	0.100058	118.776817	0.100028	0.100224	0.100139	0.100329	0.100145	272.509918	0.100083	4.844436	0.100174	0.100001	0.100011	0.100083	0.100401	0.100001
29476307	0.100248	0.100049	142.253418	0.100158	0.100001	0.100001	0.100157	0.100154	0.100001	0.10007	0.100001	0.100023	0.100001	215.321213	0.100001	0.100001	0.100088	0.100138	1.023094	0.10008	0.100001	0.100139	0.100044	0.100001	0.100103	155.044754	0.100009	0.100075	0.100035	0.100243	0.10015	0.100367	1.155156	1.79985	0.100095	0.100001	0.100008	0.100079	0.100191	0.100001
29490112	94.808548	0.100434	0.100692	0.100375	0.100017	0.100017	0.100344	747.812134	0.100017	0.100378	0.100017	0.100153	0.100017	0.100728	0.100017	0.100021	0.100268	0.100755	0.100333	0.100327	0.100017	0.100331	0.100299	0.100017	0.100102	0.10061	0.100205	0.100411	4.038433	0.10052	64.783348	0.100629	0.100638	199.167511	6.979713	0.100017	0.100064	0.100559	0.100478	0.100017
29491596	0.100315	217.576859	176.026749	0.100595	0.100001	0.100001	0.100253	0.100647	0.100001	0.100258	0.100001	0.100471	0.100001	0.289288	0.100001	0.100001	0.100449	0.100223	0.100367	0.100459	0.100001	0.100245	0.100186	0.100001	0.10016	14.604897	0.100071	0.100408	1.463247	0.100578	0.100796	0.100321	434.63031	0.100582	0.100391	0.100001	0.100041	0.100189	0.100598	0.100001
29492190	39.327366	0.100513	193.02919	59.538593	0.100004	0.100004	0.100356	58.257141	0.100004	1.304911	0.100004	61.716057	0.100004	295.565674	0.100004	0.100004	0.100374	0.10054	0.100265	0.10021	0.100004	0.100316	0.100169	0.100004	0.100443	0.100556	0.100171	0.100246	0.100499	16.957808	25.704924	28.700693	0.100921	0.100441	0.100533	0.100004	0.10019	2.990385	0.100589	0.100004
29517799	0.100369	0.10025	110.280174	0.100311	0.100001	0.100001	0.100274	0.100058	0.100001	11.000271	0.100001	7.642838	0.100001	0.100199	0.100001	0.100001	245.734344	0.100124	0.100336	0.100524	0.100001	0.10022	0.100075	0.100001	0.10035	12.740344	0.100732	1.727888	0.100159	0.10053	0.10016	0.100356	63.212269	0.100135	0.100204	0.100001	0.100031	14.423279	0.133304	0.100001
29524834	0.100356	0.100481	0.100371	0.100388	0.100015	0.100015	0.100211	0.10007	0.100015	0.100097	0.100015	0.100071	0.100015	0.100392	0.100015	0.100015	0.164869	1.804429	0.100405	0.100367	0.100015	524.553833	0.100379	0.100015	0.100181	58.384571	0.100091	0.100755	0.100382	0.107756	198.502472	0.100227	0.100379	0.10017	13.175322	0.100015	0.100063	0.100327	0.100381	0.100015
29551075	0.100131	93.742531	105.211555	0.100123	0.100001	0.100001	0.100162	0.100126	0.100001	0.10023	0.100001	0.100459	0.100001	0.100066	0.100001	0.100001	0.100112	0.100126	0.100096	58.265274	0.100001	0.100242	0.100029	0.100001	0.100059	0.100243	0.10002	0.100324	0.100066	0.31096	0.100283	0.10014	0.100123	0.100085	519.965942	0.100001	0.100023	0.100135	0.100361	0.100001
29568608	0.100274	0.100469	215.746002	39.717888	0.100006	0.100006	8.030036	0.100275	0.100006	149.621552	0.100006	0.100096	0.100006	0.100307	0.100006	0.100006	0.100137	0.100264	0.100287	0.100493	0.100006	0.100259	0.100239	0.100006	2.256706	112.75309	0.100089	0.100465	0.100059	76.619003	0.1005	0.10036	0.100459	32.238903	0.100463	0.100006	0.100415	0.100392	7.910448	0.100006
29572044	0.100356	48.4249	207.535706	0.100128	0.100001	0.100001	0.100262	0.100127	0.100001	0.10046	0.100001	4.087154	0.100001	0.101157	0.100001	0.100001	29.558098	0.100714	0.100308	0.100397	0.100001	0.100223	6.802072	0.100001	0.100117	22.447954	0.100275	0.100341	114.879745	156.669724	0.100271	0.100274	0.100335	0.100349	120.716881	0.100001	0.100242	2.871432	0.100317	0.100001
29592145	0.100218	0.100064	192.218201	0.100236	0.1	0.1	0.100233	0.100106	0.1	0.100454	0.1	0.100018	0.1	0.100214	0.1	0.100003	0.100094	0.100077	0.100064	0.100053	0.1	0.100132	0.100084	0.1	0.100058	120.231247	0.100019	0.100231	0.100102	0.100312	0.100145	265.921143	0.100076	5.025732	0.100227	0.1	0.100016	0.100109	0.100391	0.1
29597734	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
29600579	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
29612983	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
29620503	685.410217	0.100173	0.100309	0.100161	0.100002	0.100002	0.100333	27.789938	0.100002	0.100175	0.100002	0.100016	0.100002	176.143692	0.100002	0.100002	0.100135	0.100245	0.100252	0.10016	0.100002	14.003742	0.100066	0.100002	0.100138	0.100442	0.100102	0.100283	0.100552	0.100267	0.100157	0.10043	0.10018	0.146923	0.100289	0.100002	0.100059	0.100136	0.10019	0.100002
29622571	18.721436	0.100076	158.044769	0.100099	0.100001	0.100001	0.100181	0.10008	0.100001	0.100668	0.100001	0.100017	0.100001	0.100341	0.100001	0.100003	0.100128	0.100064	0.100137	0.100064	0.100001	0.100128	0.100056	0.100001	0.100038	0.100226	0.100161	0.100341	0.100081	0.100255	0.100054	311.921631	0.100127	31.708216	0.1001	0.100001	0.100021	0.100088	0.100357	0.100001
29634638	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
29646301	0.100212	0.10014	430.741699	0.100124	0.1	0.1	0.100238	0.100117	0.1	0.100219	0.1	0.100047	0.1	23.32482	0.1	0.1	0.100177	0.100106	0.100199	0.100042	0.1	0.100167	0.1003	0.1	0.100072	2.967559	0.100007	0.100108	96.818588	68.643394	0.100117	0.100459	0.100069	0.100392	0.100136	0.1	0.100026	0.100098	0.100244	0.1
29655693	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
29659695	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
29695850	0.100504	10.021132	133.028152	0.100497	0.100006	0.100006	0.100481	341.403259	0.100006	0.100404	0.100006	0.100078	0.100006	8.261382	0.100006	0.100006	0.100261	0.100115	0.100555	0.100308	0.100006	0.100229	8.236477	0.100006	0.100101	0.100423	0.100141	0.100513	0.100215	0.100634	0.100526	0.100444	0.100268	0.100506	0.100378	0.100006	0.101081	0.100211	319.640747	0.100006
29704803	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
29708739	0.100375	0.100463	80.251587	0.100295	0.100004	0.100004	0.507337	0.100092	0.100004	0.100489	0.100004	0.100021	0.100004	0.100327	0.100004	0.100004	3.782381	0.100074	0.100218	0.100139	0.100004	0.100184	0.100083	0.100004	0.100417	0.100235	0.100089	0.100202	0.100126	26.530729	0.100295	27.331516	0.100142	0.100649	0.100222	0.100004	0.100036	0.100136	521.190979	0.100004
29709106	0.100243	0.100072	168.036758	0.100263	0.100001	0.100001	0.100143	0.10005	0.100001	297.510742	0.100001	0.100025	0.100001	0.100205	0.100001	0.100001	0.100135	0.100078	0.100122	0.100064	0.100001	0.100184	0.100044	0.100001	0.100047	49.116348	0.100015	0.100233	0.100133	0.100354	0.100092	0.100432	0.100157	111.732353	0.100185	0.100001	0.10002	0.100102	0.100397	0.100001
29711448	0.10023	45.268478	185.247223	231.566422	0.100002	0.100002	0.1002	0.100215	0.100002	72.307991	0.100002	0.100035	0.100002	0.100158	0.100002	0.100002	0.100128	0.100139	0.100142	0.100161	0.100002	0.100179	0.100037	0.100002	0.100828	0.100525	0.100063	0.100226	0.100066	0.100476	0.10019	0.10041	0.100228	98.078064	0.100265	0.100002	0.100031	0.100111	0.127044	0.100002
29716494	0.100198	0.108792	171.364059	0.100338	0.100005	0.100005	136.586746	0.100136	0.100005	0.100307	0.100005	0.100025	0.100005	0.100322	0.100005	0.100005	0.100147	0.100118	0.100083	0.100168	0.100005	0.100115	0.100106	0.100005	0.100065	0.100265	0.10002	0.100292	0.100148	0.100415	0.100178	0.100522	0.100114	0.100319	0.100249	0.100005	0.100032	0.100097	336.335632	0.100005
29718783	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
29743981	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
29767274	0.100315	50.975224	209.558563	0.100325	0.100002	0.100002	0.100477	0.100315	0.100002	0.100799	0.100002	0.100003	0.100002	154.620026	0.100002	0.100002	31.547068	0.100184	0.100113	0.100302	0.100002	0.100112	0.100153	0.100002	0.100077	0.100231	0.100026	0.10012	0.100661	190.232071	0.100419	0.100471	0.100197	0.100523	0.100263	0.100002	0.100042	0.100248	3.660734	0.100002
29768923	0.100187	0.100097	158.410812	0.100972	0.100005	0.100005	0.10022	0.100172	0.100005	0.100317	0.100005	0.100019	0.100005	0.100376	0.100005	0.100005	0.100357	0.100071	0.100154	0.100052	0.100005	0.100306	0.100095	0.100005	0.100056	0.100135	0.100022	0.100189	227.29332	0.100276	0.100204	0.100245	0.100076	0.100311	0.100205	0.100005	0.100027	0.100127	181.590622	0.100005
29779288	0.100283	0.10048	127.887398	0.100346	0.100005	0.100005	62.976498	0.10011	0.100005	0.100427	0.100005	0.100023	0.100005	0.100398	0.100005	0.100005	0.100159	0.100126	0.100114	0.100156	0.100005	0.10017	0.100099	0.100005	0.100097	0.100352	0.100017	0.100224	0.100145	0.100411	0.100159	7.421073	0.100104	7.515485	0.100315	0.100005	0.100035	0.100109	453.694672	0.100005
29786575	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
29802716	160.747757	92.592346	0.100311	0.100166	0.100005	0.100005	0.100305	220.168762	0.100005	0.100095	0.100005	0.100032	0.100005	274.368744	0.100005	0.100006	0.10024	0.100364	0.100164	0.100189	0.100005	0.100178	0.100118	0.100005	0.100075	0.100359	0.100048	0.100314	0.100422	0.100377	23.118332	0.100437	0.100263	0.100313	11.598825	0.100005	0.100036	0.100093	0.100247	0.100005
29808958	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
29820307	38.684223	470.991119	121.512337	0.100743	0.100028	0.100028	0.100341	20.305552	0.100028	0.100905	0.100028	0.100052	0.100028	204.312119	0.100028	0.100069	0.10031	0.100343	0.100746	0.182505	0.100028	0.100174	0.100135	0.100028	0.100296	5.457203	0.100232	0.100435	0.100422	43.4814	0.100326	0.100668	0.10061	0.100601	0.100409	0.100028	0.100091	19.861618	4.203594	0.100028
29831330	25.159161	131.122482	152.415756	0.100574	0.100029	0.100029	0.100529	0.100806	0.100029	0.100712	0.100029	24.609604	0.100029	52.457394	0.100029	0.100032	5.664446	0.101061	0.100549	0.10058	0.100029	0.101736	0.100195	0.100029	0.10028	0.100549	0.100189	1.502427	3.208322	0.101513	7.23758	9.457342	0.10035	172.651169	195.620895	0.100029	0.100116	0.100305	0.183233	0.100029
29832078	0.100279	83.701775	0.10022	0.100205	0.100002	0.100002	3.125178	0.100159	0.100002	0.100095	0.100002	0.100005	0.100002	276.414642	0.100002	0.100008	0.100227	0.100304	0.100114	0.100057	0.100002	0.100189	0.100187	0.100002	0.100104	0.100155	0.100078	11.84621	0.100188	0.100126	0.100179	100.688591	1.667327	0.100287	6.252802	0.100002	0.100034	0.100108	0.100255	0.100002
29840411	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
29844676	0.100279	0.100103	131.697342	0.100387	0.100005	0.100005	0.100215	0.10013	0.100005	0.100305	0.100005	0.100023	0.100005	0.100298	0.100005	0.100005	0.100137	0.100072	0.100161	0.100077	0.100005	1.244301	0.100092	0.100005	0.100095	0.100139	0.100203	0.100197	228.805313	0.100297	0.100211	0.100256	0.100114	0.100218	0.100217	0.100005	0.10002	0.100214	209.648544	0.100005
29862221	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
29863967	0.100635	57.920597	183.166031	2.88335	0.10001	0.10001	2.278312	0.100448	0.10001	128.901306	0.10001	0.100146	0.10001	0.100418	0.10001	0.100013	0.100138	0.100132	5.357933	0.100278	0.10001	0.100335	0.100057	0.10001	0.101166	83.371231	3.2932	0.100283	0.100295	10.993025	0.100649	0.10122	0.100717	186.826294	0.100614	0.10001	0.100129	0.100425	0.100383	0.10001
29893402	0.10027	43.988777	185.005859	0.1003	0.100001	0.100001	0.100181	0.100115	0.100001	285.740387	0.100001	0.10002	0.100001	0.10023	0.100001	0.100208	0.100139	0.100083	0.100096	0.100216	0.100001	0.100122	0.10007	0.100001	0.100056	0.100229	0.100056	0.100256	0.100136	0.10041	0.100215	0.100505	0.100187	124.650307	0.100164	0.100001	0.100035	0.100099	0.11004	0.100001
29893403	0.100268	8.896313	85.602219	0.100339	0.100012	0.100012	0.100517	0.100073	0.100012	0.100545	0.100012	0.100052	0.100012	0.100242	0.100012	0.10018	1.960335	8.954994	0.100512	0.100268	0.100012	0.100236	0.100109	0.100012	0.100704	0.100561	0.100041	0.100257	0.100121	8.174146	0.100355	0.100577	0.100167	0.100657	0.100219	0.100012	0.10005	0.100303	556.004883	0.100012
29898806	0.100172	0.10017	151.91539	0.100206	0.100002	0.100002	0.100131	0.100096	0.100002	192.693604	0.100002	0.100013	0.100002	0.100136	0.100002	0.100002	0.100174	0.10008	0.100111	0.10027	0.100002	0.100087	0.100035	0.100002	0.100039	156.285568	0.100074	0.100365	0.100059	11.91462	0.100181	0.10055	0.100095	74.682693	0.10034	0.100002	0.100013	0.100082	0.104789	0.100002
29917771	18.89547	57.725037	0.100319	0.100226	0.100016	0.100016	0.100316	318.13147	0.100016	0.100209	0.100016	0.10005	0.100016	367.709564	0.100016	0.100016	0.101394	0.10056	0.100365	0.100193	0.100016	0.100293	0.100124	0.100016	0.100107	0.100263	0.100796	0.100579	0.10042	0.100499	58.576817	0.100523	0.10025	0.100338	7.552931	0.100016	0.100033	0.100161	0.100253	0.100016
29925426	1244.187622	36.298653	194.378159	0.100608	0.100001	0.100001	136.203598	0.101301	0.100001	0.101152	0.100001	0.100041	0.100001	0.100748	0.100001	0.100002	0.100366	0.100267	0.100725	0.100211	0.100001	0.100627	0.100151	0.100001	0.100254	0.100551	0.100352	0.100731	0.100361	64.504608	0.10057	0.101117	0.100345	3.666018	0.100421	0.100001	0.100086	4.155032	1.396568	0.100001
29937009	0.100333	182.562103	180.137085	0.10091	0.100001	0.100001	0.100298	0.10066	0.100001	0.100351	0.100001	0.100728	0.100001	0.119981	0.100001	0.100001	0.100557	0.100104	0.100429	4.038856	0.100001	0.10029	0.100178	0.100001	0.100158	0.100317	0.100069	0.100405	5.377129	0.100574	0.100786	0.100311	474.355927	0.100484	0.100452	0.100001	0.100059	0.100272	0.100527	0.100001
29939082	0.100644	0.100544	171.75943	22.204002	0.100009	0.100009	1.560361	0.100177	0.100009	310.74646	0.100009	0.100033	0.100009	0.100279	0.100009	0.100009	0.100205	0.100091	0.100118	0.100314	0.100009	0.100211	0.100114	0.100009	0.100242	0.100542	0.100064	0.100629	0.100272	24.561691	0.101317	7.202259	0.100587	118.658508	0.100186	0.100009	0.100037	0.100183	0.100505	0.100009
29941223	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
29947613	45.306206	37.136692	158.932022	0.100356	0.100001	0.100001	0.100297	0.100638	0.100001	0.100236	0.100001	0.100636	0.100001	0.10054	0.100001	0.100001	0.10024	0.100186	0.10018	0.100637	0.100001	0.100191	0.100374	0.100001	0.100088	0.100386	0.100078	0.10037	231.595505	4.684943	0.100333	25.385159	241.652313	0.100445	0.100271	0.100001	0.100031	0.100207	0.10058	0.100001
29964295	0.100329	47.823006	180.977127	0.100251	0.100002	0.100002	0.1003	0.100141	0.100002	0.10042	0.100002	0.100023	0.100002	0.10026	0.100002	0.100005	0.100111	0.10009	0.100111	0.10006	0.100002	0.100117	0.100068	0.100002	0.100044	0.100188	0.100063	0.100205	0.100103	0.100329	0.100205	386.418762	0.100109	0.100421	0.100194	0.100002	0.100023	0.100083	0.176966	0.100002
