TargetAreaPath	BugID	MarketLanguage	OriginalAreaPath	Branch	BuildNum	OpenedBy	OpenedDate	BinaryName	Uri	AppDisplay	AppName	Resolution	OriginalLanguageComment	EnglishTranslatedComment
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	32742716	En-US	Windows Phone Blue\Experiences\RealWorld\Search	wpb_exp_realworld	12266	jordana	12/19/2013 23:53	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn	Search	Searchcm.dll	480x800	Next track 	Next track 
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	32745339	En-US	Windows Phone Blue\Experiences\RealWorld\Search	wpb_exp_realworld_search	12266	hamonciv	12/17/2013 7:24	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn	Search	Searchcm.dll	480x800	Cortana help text says to send <unnamed> a message	Cortana help text says to send <unnamed> a message
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	32761336	En-US	Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU	WPMain	12302	manishm	2/6/2014 21:04	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Proactive&QuerySource=LiveTile	Cortana Answers: Places  directions and weather	Bing_IPE_ConversationalUnderstanding.server	480x800	Missing cat2	Missing cat2
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	32839700	Zh-CN	Windows Phone Blue\Experiences_DevPartners\Bing\HOSE\SERP	wpb_cxe_r1_exp_dev3	14090	weijx	5/7/2014 13:49	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn	Cortana Basic search relevance	Bing_HOSE.server	480x800	查地点之后提示：步行怎么走，我念，总是会识别成：不行怎么走	Check the location Tip: go on foot, I think, there will always be identified as: no way
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	32859717	En-US	Windows Phone Blue\Experiences\RealWorld\Search	WPMain	12330	paulbram	3/8/2014 6:36	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?QuerySource=HardwareBtnHold	Cortana Other feedback	Websearch.exe	768x1280	I cant connect at the moment... Happens frequently.	I cant connect at the moment... Happens frequently.
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	32874265	Zh-CN	Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU	wpb_cxe_r1_exp_dev3	14082	kahao	4/23/2014 2:32	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?QuerySource=HardwareBtnHold	Cortana Answers: Places  directions and weather	Bing_IPE_ConversationalUnderstanding.server	480x800	搜索北三环路况，无法回答，而且出的是西安北三环，结果太差	Search North third Ring road, unable to answer, and the Xian bei San Huan, poor results
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	32878399	Zh-CN	Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU	wpb_exp_realworld_fb4	12290	yangshi	2/9/2014 4:46	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Proactive&QuerySource=LiveTile	Cortana Answers: Places  directions and weather	Bing_IPE_ConversationalUnderstanding.server	480x800	I am asking 苏州工业园区交通银行. It showed correct answer  but it says 这个问题有点小麻煩	I am asking , Suzhou Industrial Park, the Bank of communications . It showed correct answer but it says its a little bit small Ma fan
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	32900900	Zh-CN	Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU	wpb_cxe_r1_exp_dev3	14077	dowang	4/24/2014 7:32	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn	Cortana Answers: Places  directions and weather	Bing_IPE_ConversationalUnderstanding.server	480x800	Old movie and adult movie?	Old movie and adult movie?
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	32901183	Zh-CN	Windows Phone Blue\Experiences\RealWorld\Search	wpb_exp_realworld_fb4	12294	szhao	1/28/2014 0:03	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn	Search	Searchcm.dll	480x800	cannot confirm reminder in speech. I said 对 or 是的	cannot confirm reminder in speech. I said  or Yes
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	32914802	En-US	Windows Phone Blue\Experiences\RealWorld\Search	WPMain	12271	jevansa	1/5/2014 7:18	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn	Search	Searchcm.dll	768x1280	Welcome message is truncated	Welcome message is truncated
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	32926965	En-US	Windows Phone Blue\Experiences\RealWorld\Search	wpb_exp_realworld_wallet	12237	nataliys	11/11/2013 20:49	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome	Search	Searchcm.dll	480x800	Remind me to pick up kids at 5pm	Remind me to pick up kids at 5pm
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	32929464	Zh-CN	Windows Phone Blue\Experiences_DevPartners\Bing\HOSE\Cat3Answer	wpb_cxe_r1_exp_dev3	14067	jalan	5/9/2014 18:04	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn	Cortana Answers other: Facts  news  sports  etc.	Bing_Answers.server	480x800	这是最近的电影？你还有帮我穿越的功能是吧？	This is the last movie? You have helped me through feature, right?
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	32934784	En-US	Windows Phone Blue\Experiences\RealWorld\Search	wpb_exp_corex_shell	12234	ksap	11/7/2013 0:48	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn	Search	Searchcm.dll	480x800	PUMA: show weather does a search	PUMA: show weather does a search
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	32934907	En-US	Windows Phone Blue\Experiences\C4\Messaging	wpb_exp_realworld_wallet	12230	autobug	11/5/2013 22:47	MessagingApp.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA5610/Default	SMS/MMS Messaging	Messagingapp.exe	768x1280	it detects 8/29/2001 as a phone number! Really? IPE can do better!	it detects 8/29/2001 as a phone number! Really? IPE can do better!
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	32980833	Zh-CN	Windows Phone Blue\Experiences\RealWorld\ContextualAwareness	wpb_cxe_r1_exp_dev3	14044	conniew	3/16/2014 13:33	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn	Cortana Suggestions UX  Content  inferences	mffileavcapture.dll	480x800	我问的是 马航飞机是被劫持的吗？ 她老是听成南航飞机。	I Asked is Malaysia Airlines plane was hijacked, please?  She is always listening to China Southern Airlines aircraft.
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	33003066	En-US	Windows Phone Blue\Experiences\RealWorld\Search	wpb_exp_realworld_wallet	12234	luket	11/7/2013 1:03	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome	Search	Searchcm.dll	480x800	Mic not working	Mic not working
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	33032306	Zh-CN	Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU	wpb_exp_realworld_fb4	12321	leozhao	3/10/2014 3:03	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn	Cortana Answers: Places  directions and weather	Bing_IPE_ConversationalUnderstanding.server	480x800	LG will generate correct output for 大后天天气怎么样 but doesnt work for 大后天呢 in multi-turn	LG will generate correct output for the day after the weather  but doesnt work for the day after in multi-turn
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	33037278	En-US	Windows Phone Blue\Experiences\RealWorld\Search	WPMain	12281	fchang	1/21/2014 7:16	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn	Search	Searchcm.dll	480x800	how bad is traffic right now does not consistently take me to the traffic page...50% it goes incorrectly to web search.	how bad is traffic right now does not consistently take me to the traffic page...50% it goes incorrectly to web search.
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	33038103	Zh-CN	Windows Phone Blue\Experiences_DevPartners\Bing\HOSE\Cat3Answer	wpb_cxe_r1_exp_dev3	14072	kahao	4/18/2014 2:47	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?QuerySource=HardwareBtnHold	Cortana Answers other: Facts  news  sports  etc.	Bing_Answers.server	480x800	不知道时区转换	Do not know Time zone conversion
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	33059673	Zh-CN	Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU	wpb_cxe_r1_exp_dev3	14077	xinche	4/21/2014 14:34	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?QuerySource=HardwareBtnHold	Cortana Answers: Places  directions and weather	Bing_IPE_ConversationalUnderstanding.server	480x800	PM2.5 无法回答	PM2.5 is unable to answer
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	33069986	En-US	Windows Phone Blue\Experiences\RealWorld\Search	wpb_exp	12262	richap	1/10/2014 4:11	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Proactive	Search	Searchcm.dll	480x800	Why is weather at current location ranked higher than tracked news? As per spec  should be opposite.	Why is weather at current location ranked higher than tracked news? As per spec  should be opposite.
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	33070753	Zh-CN	Windows Phone Blue\Experiences\RealWorld\VoiceAgents\LifeManagement	wpb_exp_realworld_fb4	12314	yangshi	2/25/2014 11:52	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn	Cortana Voice: Reminders  Calendar  Alarms  Notes	RW_Cortana_LiMa.client	480x800	帮我新建—个note is correctly classified. But it put  note  as note text.	New for me - a note is correctly classified. But it put note as note text.
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	33088039	En-US	Windows Phone Blue\Experiences\RealWorld\Search	wpb_exp_realworld	12271	daspieke	1/16/2014 0:55	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn	Search	Searchcm.dll	768x1280	[TopIssueParentId:175743] I cant connect right now......	[TopIssueParentId:175743] I cant connect right now......
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	33100286	En-US	Windows Phone Blue\Experiences\RealWorld\Search	wpb_exp_realworld_wallet	12237	jebowen	11/9/2013 3:51	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn	Search	Searchcm.dll	480x800	Tapping microphone here goes to big Cortana. Should keep info on the screen.	Tapping microphone here goes to big Cortana. Should keep info on the screen.
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	33109573	En-US	Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU	wpb_exp_realworld	12308	dreddy	2/13/2014 21:28	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Proactive&QuerySource=LiveTile	Cortana Answers: Places  directions and weather	Bing_IPE_ConversationalUnderstanding.server	480x800	Cortana on multi turn for places  can not understand query properly	Cortana on multi turn for places  can not understand query properly
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	33138543	En-US	Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU	WPMain	12365	dfederm	5/20/2014 14:18	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?QuerySource=HardwareBtnHold	Cortana Answers: Places  directions and weather	Bing_IPE_ConversationalUnderstanding.server	480x800	Did not reco Xfinity as a name	Did not reco Xfinity as a name
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	33148553	Zh-CN	Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU	wpb_cxe_r1_exp_dev3	14090	jessicaz	5/7/2014 13:49	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn	Cortana Answers: Places  directions and weather	Bing_IPE_ConversationalUnderstanding.server	480x800	问：今天几号呀？ 答：Bing web result 期望：语音告诉我几天5月7号	Q: what is the date today?  Answer: theBing Web result expectations: the voice told me a few days to 5 months 7
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	33166924	Zh-CN	Windows Phone Blue\Experiences_DevPartners\Bing\HOSE\Cat3Answer	wpb_cxe_r1_exp_dev3	14091	bozeng	5/12/2014 15:17	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Proactive&QuerySource=LiveTile&SuggestionId=OOBE_Weather&SuggestionType=InterestId	Cortana Answers other: Facts  news  sports  etc.	Bing_Answers.server	480x800	貌似娜娜不能理解我想看是什么意思。。。	Looks like Nana does not understand that I want to see what I mean ...
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	33167301	En-US	Windows Phone Blue\Experiences\RealWorld\Search	wpb_exp_apps	12278	jcanan	1/16/2014 6:47	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn	Search	Searchcm.dll	768x1280	How do I get more than 10 results? Not enough to find what Im looking for (restaurants near work)	How do I get more than 10 results? Not enough to find what Im looking for (restaurants near work)
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	33168824	Zh-CN	Windows Phone Blue\Experiences\RealWorld\Search	wpb_exp_realworld_fb4	12301	szhao	2/2/2014 1:42	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/Trackers	Search	Searchcm.dll	480x800	Place lu:  I asked 附近的星巴克， then i asked 春节庙会，it still show me place	Place lu:I asked Starbucks near, then I asked spring Festival temple fair,it still show me place
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	33168875	En-US	Windows Phone Blue\Experiences\RealWorld\Search	wpb_exp_realworld	12325	patarak	2/28/2014 22:02	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Proactive&InterestId={e6a3bce8-9e88-42ad-997d-8369d176e015}&QuerySource=InterestTile&SuggestionId={e6a3bce8-9e88-42ad-997d-8369d176e015}&SuggestionType=InterestId	Cortana Other feedback	Websearch.exe	480x800	Flight card doesnt get updated  the flight time is 1.20 but now is 1.45  I expect the flight card to reflects that info	Flight card doesnt get updated  the flight time is 1.20 but now is 1.45  I expect the flight card to reflects that info
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	33174320	En-US	Windows Phone Blue\Experiences\RealWorld\ContextualAwareness	wpb_exp	12312	farhank	2/18/2014 20:01	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Proactive&QuerySource=LiveTile	Cortana Suggestions UX  Content  inferences	mffileavcapture.dll	768x1280	On the way to.... Seems like string is truncated	On the way to.... Seems like string is truncated
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	33199749	En-US	Windows Phone Blue\Experiences\RealWorld\Search	WPMain	12247	kebatt	11/22/2013 22:35	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn	Search	Searchcm.dll	768x1280	Cortana directions: how long will it take to get home doesnt incorporate traffic	Cortana directions: how long will it take to get home doesnt incorporate traffic
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	33208916	En-US	Windows Phone Blue\Experiences\RealWorld\Search	wpb_exp_realworld	12274	jegentle	1/10/2014 4:17	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn	Search	Searchcm.dll	768x1280	Strange emphasis when Cortana says it will take 7 <pause> minutes if you drove from here	Strange emphasis when Cortana says it will take 7 <pause> minutes if you drove from here
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	33227873	Zh-CN	Windows Phone Blue\Experiences_DevPartners\Bing\HOSE\Cat3Answer	wpb_cxe_r1_exp_dev3	14096	huluo	5/14/2014 8:09	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn	Cortana Answers other: Facts  news  sports  etc.	Bing_Answers.server	480x800	No answer	No answer
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	33287911	En-US	Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU	wpb_exp_realworld	12325	v-anneg	3/1/2014 2:31	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Proactive&QuerySource=LiveTile&SuggestionId={39916a66-086e-4ab1-b41f-45a73c6bb236}&SuggestionType=InterestId	Cortana Answers: Places  directions and weather	Bing_IPE_ConversationalUnderstanding.server	768x1280	More failed queries - I asked Whats the weather?	More failed queries - I asked Whats the weather?
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	33290940	Zh-CN	Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU	wpb_exp_realworld_fb4	12324	youwa	3/12/2014 4:01	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn	Cortana Answers: Places  directions and weather	Bing_IPE_ConversationalUnderstanding.server	480x800	不能语音播报天气	Cannot be Voice broadcast weather
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	33298129	En-US	Windows Phone Blue\Experiences\RealWorld\Search	wpb_exp_apps_fb2	12239	sacondic	11/13/2013 0:51	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome	Search	Searchcm.dll	480x800	[TopIssueParentId:175028] Give Drew a ring	[TopIssueParentId:175028] Give Drew a ring
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	33312727	Zh-CN	Windows Phone Blue\Experiences\RealWorld\VoiceFramework	wpb_cxe_r1_exp_dev3	14077	jiangsh	4/18/2014 22:34	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?QuerySource=HardwareBtnHold	Cortana Voice: Calling  Texting  Open app	RW_Cortana_Speech.client	480x800	Expect:明天适不适合打羽毛球 actual: 明天是不适合打羽毛球 Input: (voice)明天适不适合打羽毛球	Expect: suitable for playing badminton tomorrow actual: is not suitable for playing badminton tomorrow Input: (voice) suitable for playing badminton tomorrow
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	33351222	Zh-CN	Windows Phone Blue\Experiences\RealWorld\Search	wpb_cxe_r1_exp_dev3	14084	lehe	5/2/2014 18:36	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn	Cortana Other feedback	Websearch.exe	768x1280	说谢谢娜娜，无法识别，如果我说谢谢娜娜，她回答各种不同都不客气的表达，会很有意思	Say thank you to Nana, unrecognized, if I say thank you to Nana, she replied youre welcome all kinds of different expressions, will be fun
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	33355067	Zh-CN	Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU	wpb_cxe_r1_exp_dev3	14060	speng	5/3/2014 9:20	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn	Cortana Answers: Places  directions and weather	Bing_IPE_ConversationalUnderstanding.server	480x800	questiin：今天多少度，cant provide weather answer	Questiin: today,cant provide weather answer
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	33358997	Zh-CN	Windows Phone Blue\Experiences\RealWorld\Search	wpb_cxe_r1_exp_dev3	14082	lizhuwan	4/27/2014 0:48	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn	Cortana Other feedback	Websearch.exe	480x800	输入微软，回答：说话不文明，我想要他回答微软是一个伟大的公司，你怎么不知道	Enter Microsoft, answer: speak, lack of civility, I want him to answer Microsoft is a great company, you do not know
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	33359225	En-US	Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU	wpb_exp_c4	12337	aschoorl	3/14/2014 6:01	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn	Cortana Answers: Places  directions and weather	Bing_IPE_ConversationalUnderstanding.server	768x1280	I asked for Michelin star restaurants and I got teriyaki!	I asked for Michelin star restaurants and I got teriyaki!
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	33369676	En-US	Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU	wpb_cxe_r1_exp_dev3	14068	jws	4/22/2014 22:01	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn	Cortana Answers: Places  directions and weather	Bing_IPE_ConversationalUnderstanding.server	768x1280	Awesome response  except use of kilometers not miles	Awesome response  except use of kilometers not miles
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	33376573	En-US	Windows Phone Blue\Experiences\RealWorld\Search	wpb_exp_realworld	12274	patderks	1/11/2014 1:06	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Proactive&SuggestionId={b3258f77-6413-47a9-b7a9-82dc9fe1d21d}&SuggestionType=InterestId	Search	Searchcm.dll	768x1280	My name or the name for Cortana? Its not clear what is being asked.	My name or the name for Cortana? Its not clear what is being asked.
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	33387418	En-US	Windows Phone Blue\Experiences\RealWorld\Search	wpb_exp_realworld	12240	grhoward	11/14/2013 21:48	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome	Search	Searchcm.dll	480x800	PUMA: Cortana is bad at recognizing names in the middle of attempted people reminders. That was Amy  not me.	PUMA: Cortana is bad at recognizing names in the middle of attempted people reminders. That was Amy  not me.
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	33398412	En-US	Windows Phone Blue\Experiences\RealWorld\Search	WPMain	12278	robch	1/15/2014 2:08	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome	Search	Searchcm.dll	768x1280	Chit chat: Said are you a man or a woman; recod 100%; went to web search 	Chit chat: Said are you a man or a woman; recod 100%; went to web search 
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	33398503	Zh-CN	Windows Phone Blue\Experiences\RealWorld\VoiceAgents\LifeManagement	wpb_exp_realworld_fb4	12324	xwang	3/11/2014 8:17	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Proactive&QuerySource=LiveTile	Cortana Voice: Reminders  Calendar  Alarms  Notes	RW_Cortana_LiMa.client	480x800	问今天下午的日程，语音回答总是多余一个来了，现实的answer没有这个词	Asked this afternoons schedule, the voice is always more than one, the real answer is not the word
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	33404177	En-US	Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU	WPMain	12305	dibishop	2/10/2014 2:08	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Proactive&QuerySource=LiveTile&SuggestionId={75564802-f084-45b8-8150-01303ed2263c}&SuggestionType=InterestId	Cortana Answers: Places  directions and weather	Bing_IPE_ConversationalUnderstanding.server	480x800	Duplicate travel cards	Duplicate travel cards
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	33425487	En-US	Windows Phone Blue\Experiences\RealWorld\Search	wpb_exp_realworld	12277	lstifel	1/13/2014 22:50	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn	Search	Searchcm.dll	480x800	Read top 3 ignored and you get blank screenprompt and no tts	Read top 3 ignored and you get blank screenprompt and no tts
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	33447188	En-US	Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU	WPMain	12349	v-trugan	4/4/2014 1:19	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn	Cortana Answers: Places  directions and weather	Bing_IPE_ConversationalUnderstanding.server	480x800	Pizza hut shows wing street in result	Pizza hut shows wing street in result
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	33451024	Zh-CN	Windows Phone Blue\Experiences\RealWorld\Search	wpb_cxe_r1_exp_dev3	14065	szhao	4/5/2014 13:47	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?QuerySource=HardwareBtnHold	Cortana Other feedback	Websearch.exe	480x800	Lu on exint   wrong intent	Lu on exint wrong intent
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	33481353	Zh-CN	Windows Phone Blue\Experiences\RealWorld\VoiceAgents\LifeManagement	wpb_cxe_r1_exp_dev3	14067	lixliu	4/14/2014 13:16	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Proactive&QuerySource=LiveTile&SuggestionId=OOBE_news.headline&SuggestionType=InterestId	Cortana Voice: Reminders  Calendar  Alarms  Notes	RW_Cortana_LiMa.client	480x800	图片 打开 提醒	Pictures Open Reminder
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	33483131	En-US	Windows Phone Blue\Experiences\RealWorld\Search	WPMain	12249	jelin	12/1/2013 9:33	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn	Search	Searchcm.dll	768x1280	Data issue. I search for Alaska Airlines 815 why does it show me 854 instead?	Data issue. I search for Alaska Airlines 815 why does it show me 854 instead?
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	33503282	En-US	Windows Phone Blue\Experiences\RealWorld\Search	WPMain	12269	debaum	12/24/2013 11:48	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn	Search	Searchcm.dll	480x800	9 bowlings doesnt sound right. It should be 9 bowling alleys. But good job recognizing the request!	9 bowlings doesnt sound right. It should be 9 bowling alleys. But good job recognizing the request!
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	33507523	En-US	Windows Phone Blue\CorePlat\DeviceFundamentals\Telemetry\UnknownPSMapping	wpb_exp_realworld_maps	12233	melislim	11/6/2013 22:37	MessagingApp.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA5610/Default	Unknown		768x1280	today is going to be a good day shouldnt be detected 	today is going to be a good day shouldnt be detected 
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings	33518433	En-US	Windows Phone Blue\Experiences\RealWorld\Search	WPMain	12316	ashgupta	2/20/2014 5:03	WebSearch.exe	app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Proactive&QuerySource=LiveTile&SuggestionId=879b46e2-747e-451b-42f2-47d03f15bca5&SuggestionType=InterestId	Cortana Other feedback	Websearch.exe	768x1280	Takes a long time to get things ready. I want a better assistant 😊 	Takes a long time to get things ready. I want a better assistant 😊 
